step,action,ucb_score,objective_before,objective_after,reward,accepted,moves,feasible,action_runtime_sec,cumulative_runtime_sec,context,termination_reason,profile,method,instance,instance_seed,construction_source
3,relocate,0.7898945553079568,723.7622524225364,714.7601005400373,0.012437995836847815,True,3,True,0.011705749999237014,0.029919082997366786,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
4,swap,0.8272617667086157,714.7601005400373,713.2314566528058,0.00213868105687005,True,2,True,0.004774875000293832,0.03469395799766062,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
5,two_opt,0.8880453688256637,713.2314566528058,711.167181720846,0.002894256713868871,True,2,True,0.0015439999988302588,0.03623795799649088,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
6,relocate,0.6968712651722264,711.167181720846,703.6371694343503,0.010588244902239335,True,2,True,0.011591916998440865,0.04782987499493174,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
7,swap,0.6930761117893897,703.6371694343503,703.6371694343503,0.0,False,0,True,0.004660790997149888,0.05249066599208163,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
8,two_opt,0.7152140214751006,703.6371694343503,702.9403165740379,0.0009903582280518847,True,1,True,0.0019849579985020682,0.0544756239905837,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
9,relocate,0.6254718996328745,702.9403165740379,695.9329880455755,0.009968596711900686,True,2,True,0.01123308399837697,0.06570870798896067,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
10,swap,0.6149986838065267,695.9329880455755,695.3002215979899,0.000909234737330998,True,1,True,0.004711666999355657,0.07042037498831633,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
11,two_opt,0.627119310200485,695.3002215979899,695.3002215979899,0.0,False,0,True,0.0014649580007244367,0.07188533298904076,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'nearest'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,nearest
0,two_opt,,816.5700895897972,816.5700895897972,0.0,False,0,True,0.0014300830007414334,0.0014300830007414334,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
1,relocate,,816.5700895897972,800.7429375268022,0.019382478325829726,True,8,True,0.010900291999860201,0.012330375000601634,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
2,swap,,800.7429375268022,795.3105092276047,0.006784235045489392,True,3,True,0.004515083001024323,0.016845458001625957,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
3,relocate,0.7530854301035732,795.3105092276047,784.7071243646443,0.013332383691570077,True,7,True,0.010872958002437372,0.02771841600406333,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
4,swap,0.8309712508063216,784.7071243646443,782.3179425222988,0.003044679687698668,True,1,True,0.005091708000691142,0.03281012400475447,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
5,two_opt,0.8880453688256637,782.3179425222988,778.645083399388,0.004694841985943773,True,2,True,0.0014993330005381722,0.03430945700529264,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
6,relocate,0.6789138964973958,778.645083399388,770.8125251458112,0.01005921493703097,True,3,True,0.010749749999376945,0.04505920700466959,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
7,swap,0.6953838531536569,770.8125251458112,765.1906950948348,0.007293381811501905,True,3,True,0.005008249998354586,0.050067457003024174,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
8,two_opt,0.7161143141111381,765.1906950948348,753.6760475004264,0.015048075817207022,True,6,True,0.001397916999849258,0.05146537400287343,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
9,relocate,0.6133239771945846,753.6760475004264,738.1057618844643,0.020659122268249227,True,3,True,0.011287749999610242,0.06275312400248367,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
10,two_opt,0.6198418457393591,738.1057618844643,738.1057618844643,0.0,False,0,True,0.001180916999146575,0.06393404100163025,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
11,swap,0.6315318707347414,738.1057618844643,738.1057618844643,0.0,False,0,True,0.005339000003004912,0.06927304100463516,"{'instance': 'synthetic_evrptw_n50_seed20310818_small_battery', 'scale': 50, 'seed': 20310818, 'source': 'composite'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310818_small_battery,20310818,composite
0,two_opt,,701.5775927467622,701.5775927467622,0.0,False,0,True,0.0023424159990099724,0.0023424159990099724,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
1,relocate,,701.5775927467622,674.9731886016119,0.037920829314104496,True,11,True,0.011988624999503372,0.014331040998513345,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
2,swap,,674.9731886016119,674.5285049687262,0.0006588167358276562,True,1,True,0.005510833998414455,0.0198418749969278,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
3,relocate,0.7716237810918479,674.5285049687262,665.4790353748144,0.013415992841297884,True,4,True,0.010879416000534547,0.030721290997462347,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
4,swap,0.8248458324966599,665.4790353748144,665.4790353748144,0.0,False,0,True,0.005458708001242485,0.03617999899870483,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
5,two_opt,0.8880453688256637,665.4790353748144,664.0953298334026,0.002079262407766875,True,1,True,0.001742375003232155,0.03792237400193699,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
6,relocate,0.6882248765663971,664.0953298334026,655.5750624867246,0.012829885957510683,True,3,True,0.010667083999578608,0.048589458001515595,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
7,two_opt,0.6915090269909463,655.5750624867246,655.5750624867246,0.0,False,0,True,0.0013854169992555398,0.049974875000771135,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
8,swap,0.71409630148608,655.5750624867246,655.5750624867246,0.0,False,0,True,0.005401665999670513,0.05537654100044165,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
9,relocate,0.6204548542474121,655.5750624867246,655.0417673171231,0.0008134769000800741,True,2,True,0.011639915999694495,0.06701645700013614,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
10,two_opt,0.6139539606075645,655.0417673171231,654.1815016692348,0.0013132989235354775,True,1,True,0.0016633749983157031,0.06867983199845185,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
11,swap,0.6260440441317873,654.1815016692348,654.1815016692348,0.0,False,0,True,0.005498041999089764,0.07417787399754161,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'nearest'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,nearest
0,two_opt,,800.7819908440964,800.7819908440964,0.0,False,0,True,0.0017194169995491393,0.0017194169995491393,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
1,relocate,,800.7819908440964,755.9167989944215,0.056026724330279935,True,10,True,0.010819666997122113,0.012539083996671252,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
2,swap,,755.9167989944215,723.0121601231614,0.04352944519163004,True,5,True,0.00570766700184322,0.01824675099851447,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
3,relocate,0.7897296761080234,723.0121601231614,699.7090405535088,0.032230605313309034,True,6,True,0.011298042001726571,0.029544793000241043,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
4,swap,0.8677164609524622,699.7090405535088,696.2053635938048,0.0050073341298153915,True,2,True,0.005772707998403348,0.03531750099864439,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
5,two_opt,0.8880453688256637,696.2053635938048,692.5538992064066,0.005244809331185475,True,3,True,0.0024701249967620242,0.037787625995406415,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
6,relocate,0.7066851303104903,692.5538992064066,664.4781519145732,0.04053944006958193,True,6,True,0.010815667003043927,0.04860329299845034,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
7,swap,0.7147377854477857,664.4781519145732,649.738743680723,0.022181930574212683,True,2,True,0.006437374999222811,0.055040667997673154,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
8,two_opt,0.7163892977837589,649.738743680723,649.738743680723,0.0,False,0,True,0.001759083999786526,0.05679975199745968,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
9,relocate,0.6419982081141646,649.738743680723,642.142503178941,0.011691222934852107,True,4,True,0.011683541000820696,0.06848329299828038,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
10,swap,0.6368337764368615,642.142503178941,642.142503178941,0.0,False,0,True,0.006365166998875793,0.07484845999715617,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
11,two_opt,0.6275727083302398,642.142503178941,639.5505037968101,0.004036486246120047,True,1,True,0.002497583001968451,0.07734604299912462,"{'instance': 'synthetic_evrptw_n50_seed20310819_small_battery', 'scale': 50, 'seed': 20310819, 'source': 'composite'}",budget,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310819_small_battery,20310819,composite
0,two_opt,,751.8554704987107,751.8554704987107,0.0,False,0,True,0.0015347910011769272,0.0015347910011769272,"{'instance': 'synthetic_evrptw_n50_seed20310820_small_battery', 'scale': 50, 'seed': 20310820, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310820_small_battery,20310820,nearest
1,relocate,,751.8554704987107,725.3149613225497,0.035300014720324485,True,7,True,0.01089033400057815,0.012425125001755077,"{'instance': 'synthetic_evrptw_n50_seed20310820_small_battery', 'scale': 50, 'seed': 20310820, 'source': 'nearest'}",,small_battery,E_adaptive_portfolio,synthetic_evrptw_n50_seed20310820_small_battery,20310820,nearest
